CODGEO,R_P19_POP1529,R_P19_POP3044,R_P19_POP4559,R_P19_POP6074,R_P19_POP7589,R_C19_MENPSEUL,R_C19_MENCOUPSENF,R_C19_MENCOUPAENF,R_C19_MENFAMMONO
65454,5.77,19.23,24.04,16.35,6.73,25.0,25.0,37.5,0.0
65455,8.45,15.07,23.52,23.97,15.53,34.09,29.55,22.73,6.82
65456,8.63,12.01,27.59,26.79,9.54,31.22,34.65,18.89,11.4
65457,10.98,21.95,15.85,21.95,6.1,16.67,33.33,50.0,0.0
65458,9.09,21.21,30.3,9.09,9.09,33.33,0.0,33.33,33.33
65459,13.21,13.21,22.64,25.47,8.49,33.33,33.33,33.33,0.0
65460,15.29,13.44,19.34,21.86,14.65,40.61,27.64,17.2,13.22
65461,11.54,16.35,17.31,23.08,7.69,25.0,37.5,12.5,12.5
65462,11.41,14.74,21.84,25.11,12.95,30.22,43.46,21.97,4.34
65463,10.71,20.24,28.57,15.48,9.52,37.5,25.0,37.5,0.0
65464,14.06,20.03,24.49,18.49,5.23,18.62,36.39,39.85,5.14
65465,12.62,10.15,29.54,26.15,9.54,37.14,25.71,17.14,11.43
65466,13.41,15.85,23.17,20.73,6.1,28.57,28.57,28.57,14.29
65467,8.16,13.27,29.59,22.45,4.08,25.0,50.0,25.0,0.0
65468,8.7,6.52,23.91,17.39,36.96,60.0,20.0,0.0,20.0
65469,14.29,14.29,28.57,33.33,9.52,50.0,50.0,0.0,0.0
65470,8.9,21.23,21.23,17.12,11.64,30.77,30.77,38.46,0.0
65471,15.71,21.59,20.76,20.96,6.61,37.39,27.35,26.25,9.01
65472,4.05,20.27,22.97,27.03,12.16,37.5,37.5,25.0,0.0
65473,12.3,14.27,24.72,24.87,9.92,28.13,36.2,27.35,5.57
65474,13.04,17.39,15.65,24.35,14.78,40.0,30.0,20.0,10.0
65475,0.0,14.75,18.03,40.98,11.48,33.33,33.33,33.33,0.0
65476,9.52,14.29,28.57,14.29,14.29,20.0,60.0,20.0,0.0
65477,8.42,22.11,30.53,12.63,3.16,25.0,37.5,37.5,0.0
65478,13.89,11.11,47.22,13.89,8.33,25.0,25.0,50.0,0.0
65479,7.12,15.67,25.64,26.78,9.4,16.13,51.61,25.81,6.45
65481,9.84,12.87,31.3,25.75,9.21,43.68,18.72,12.48,12.48
65482,10.18,10.41,21.49,24.43,16.29,30.56,38.89,22.22,8.33
66001,9.59,13.7,34.25,19.18,12.33,50.0,16.67,16.67,16.67
66002,14.29,16.1,22.35,18.42,9.73,30.87,33.06,24.47,10.97
66003,10.33,9.88,20.38,28.76,18.69,54.14,27.19,11.11,5.91
66004,13.01,16.92,24.78,25.09,7.15,44.59,30.54,20.05,3.21
66005,11.71,17.84,24.82,18.91,6.53,33.86,29.49,28.81,7.84
66006,11.98,11.38,27.54,19.76,13.77,31.25,31.25,18.75,12.5
66007,7.87,18.9,20.47,24.41,14.17,46.15,23.08,15.38,15.38
66008,11.39,12.25,19.01,28.15,15.75,42.43,31.89,14.29,9.21
66009,11.31,13.57,22.67,22.08,13.8,37.99,31.33,19.52,7.54
66010,10.53,5.26,28.95,31.58,18.42,60.0,0.0,20.0,20.0
66011,11.49,20.09,19.67,20.18,9.86,31.74,35.04,26.57,6.14
66012,16.46,17.13,24.07,15.42,8.93,25.36,29.03,30.7,13.79
66013,15.38,17.95,21.37,17.95,9.4,36.36,27.27,27.27,9.09
66014,17.13,18.14,24.2,14.32,8.77,35.41,27.4,23.14,11.08
66015,13.85,17.1,23.66,21.21,8.37,30.85,33.77,26.56,6.17
66016,10.85,12.33,19.67,28.17,15.4,43.04,31.43,15.19,7.22
66017,10.9,12.89,19.18,33.73,13.76,44.19,37.01,9.87,6.02
66018,3.0,20.94,18.99,25.53,22.52,50.0,50.0,0.0,0.0
66019,11.85,18.75,19.91,23.8,9.33,38.68,33.41,27.9,0.0
66020,12.35,17.48,27.02,20.66,4.77,35.44,26.58,24.05,13.92
66021,14.62,14.89,20.93,22.93,10.48,28.76,32.15,23.95,14.05
66022,12.73,12.73,34.55,20.0,7.27,50.0,16.67,16.67,0.0
66023,13.91,23.37,17.84,15.32,8.93,29.55,27.34,28.79,14.31
66024,12.32,14.23,18.98,24.31,13.91,40.23,31.12,19.35,6.83
66025,14.75,16.16,22.54,16.57,8.7,37.04,25.0,25.0,11.11
66026,10.95,21.2,20.06,18.23,7.72,24.82,29.2,28.47,16.06
66027,15.85,18.44,23.92,14.27,6.05,33.33,30.0,36.67,0.0
66028,13.3,15.64,20.08,19.15,12.13,31.54,30.89,22.78,13.47
66029,2.99,14.93,22.39,28.36,15.67,30.77,38.46,23.08,0.0
66030,11.88,25.75,21.6,21.82,3.89,29.08,38.04,13.82,14.3
66032,16.67,15.0,21.67,30.0,5.0,33.33,0.0,33.33,0.0
66033,9.15,15.03,23.75,26.14,9.59,38.64,29.55,25.0,4.55
66034,18.92,12.61,25.23,22.52,12.61,36.36,36.36,27.27,0.0
66035,17.07,14.63,21.95,41.46,4.88,75.0,25.0,0.0,0.0
66036,3.85,15.38,26.92,42.31,3.85,66.67,33.33,0.0,0.0
66037,11.48,11.6,20.1,28.61,16.21,45.94,30.53,11.45,10.32
66038,15.08,18.68,20.95,19.85,8.0,29.11,34.55,26.58,9.0
66039,6.11,11.45,19.08,33.59,18.32,43.75,31.25,12.5,12.5
66040,15.0,17.5,22.5,27.5,10.0,40.0,20.0,20.0,20.0
66041,14.79,23.62,22.55,12.66,4.26,23.29,23.29,41.1,10.96
66042,10.78,14.08,22.6,22.3,12.91,38.88,34.64,22.63,3.85
66043,11.67,21.89,21.92,29.94,5.83,36.36,36.36,18.18,9.09
66044,9.9,11.95,29.01,29.69,8.87,28.57,39.29,17.86,10.71
66045,10.21,14.95,19.34,24.11,12.62,33.99,33.27,18.78,8.39
66046,9.09,12.64,20.77,25.36,18.53,42.14,37.94,16.75,3.18
66047,5.88,17.65,17.65,17.65,23.53,50.0,50.0,0.0,0.0
66048,9.75,13.61,24.39,27.09,13.3,45.99,28.79,14.08,7.37
66049,12.26,13.72,20.41,22.69,15.83,41.92,28.51,15.99,11.29
66050,14.07,19.65,19.4,19.48,7.67,27.79,29.7,29.13,10.87
66051,10.74,15.56,25.19,21.11,9.26,30.77,38.46,23.08,7.69
66052,7.8,13.37,18.94,26.73,17.55,36.11,41.67,19.44,0.0
66053,8.75,11.29,18.56,30.29,19.04,42.36,32.6,12.33,11.46
66054,9.84,18.03,27.87,26.23,6.56,33.33,50.0,16.67,0.0
66055,13.0,21.49,24.45,12.74,5.79,26.15,24.62,32.31,13.85
66056,13.7,20.21,20.36,17.75,7.68,30.68,21.77,27.24,16.14
66057,17.74,14.72,20.19,18.11,9.81,36.73,30.61,22.45,8.16
66058,15.86,19.66,21.79,15.11,7.7,27.71,24.94,29.8,16.94
66059,14.2,19.59,20.73,17.84,7.48,28.1,27.24,31.39,10.61
66060,11.08,18.92,21.61,24.86,11.49,49.83,25.02,20.14,5.0
66061,4.3,8.6,20.43,36.56,17.2,54.55,36.36,9.09,0.0
66062,11.24,17.75,27.81,19.53,9.47,41.18,23.53,23.53,11.76
66063,13.03,14.84,20.19,27.03,13.14,29.28,47.6,23.12,0.0
66064,8.55,24.94,22.09,18.29,5.94,37.84,32.43,24.32,5.41
66065,15.47,18.49,19.94,16.78,9.39,34.16,27.36,24.69,12.42
66066,13.47,19.23,27.95,15.77,7.08,43.16,18.39,25.18,9.92
66067,10.86,19.61,18.42,16.08,14.35,36.66,31.39,20.29,9.69
66068,10.09,18.35,19.26,24.77,7.34,29.96,19.98,20.1,19.98
66069,14.82,18.26,21.24,16.28,6.88,27.84,25.77,29.55,15.81
66070,8.19,23.39,14.62,27.49,11.7,41.18,29.41,17.65,11.76
66071,12.76,18.51,18.66,19.25,10.97,37.95,28.6,24.5,8.43
66072,11.9,21.92,21.3,19.42,7.72,36.96,32.61,21.74,8.7
66073,10.34,11.72,25.52,28.97,11.03,35.71,50.0,7.14,7.14
66074,6.9,13.26,23.87,24.4,15.12,43.59,33.33,15.38,7.69
66075,13.48,19.86,26.24,17.73,6.38,38.46,23.08,30.77,7.69
66076,6.35,20.63,15.87,36.51,6.35,57.14,42.86,0.0,0.0
66077,11.24,12.36,24.72,34.83,4.49,25.0,37.5,37.5,0.0
66078,4.96,19.77,26.67,26.56,6.49,46.75,26.4,21.56,0.0
66079,12.5,17.0,18.5,32.5,11.5,38.1,42.86,9.52,9.52
66080,6.84,14.53,25.64,28.21,11.11,41.67,33.33,16.67,8.33
66081,20.47,18.11,15.75,21.26,5.51,27.27,27.27,36.36,9.09
66082,16.21,24.82,20.98,12.2,3.82,31.85,25.63,26.54,15.98
66083,9.76,12.2,36.59,24.39,12.2,60.0,20.0,20.0,0.0
66084,14.49,19.22,23.19,15.94,7.32,27.52,32.11,30.28,9.17
66085,11.94,15.75,19.94,22.7,12.5,36.31,35.76,27.93,0.0
66086,4.0,40.0,16.0,12.0,12.0,33.33,33.33,33.33,0.0
66088,14.04,14.85,19.89,18.3,14.13,37.06,25.05,24.86,12.03
66089,10.89,18.05,23.49,22.66,6.3,23.33,43.33,30.0,3.33
66090,4.55,11.36,38.64,36.36,6.82,40.0,60.0,0.0,0.0
66091,3.51,3.51,29.82,43.86,12.28,50.0,37.5,12.5,0.0
66092,10.0,20.0,25.56,13.33,4.44,28.57,14.29,28.57,28.57
66093,8.82,13.04,19.02,27.88,17.72,31.04,39.81,18.72,8.93
66094,12.44,18.05,19.06,22.23,9.28,27.21,31.62,26.1,13.6
66095,13.58,17.91,20.38,16.92,9.62,37.03,24.94,25.48,10.06
66096,11.42,17.37,20.73,16.59,12.05,35.56,25.56,21.11,14.44
66097,3.6,13.67,25.9,28.78,12.23,46.67,33.33,13.33,6.67
66098,12.73,15.91,25.91,24.55,8.18,36.36,36.36,18.18,9.09
66099,10.1,17.67,24.29,21.75,8.82,29.96,36.66,23.38,6.67
66100,10.06,21.3,21.89,17.16,8.28,28.57,21.43,28.57,21.43
66101,13.83,16.35,20.22,22.19,11.63,24.34,33.86,21.16,16.93
66102,9.68,19.35,16.13,45.16,0.0,33.33,0.0,66.67,0.0
66103,15.33,18.99,20.73,18.12,6.97,31.11,28.89,26.67,8.89
66104,13.08,20.7,24.3,18.78,5.92,27.28,34.82,33.95,3.96
66105,11.01,20.15,25.7,18.06,4.51,33.05,33.32,29.46,0.0
66106,12.72,12.94,22.92,26.68,11.1,35.21,34.36,16.96,11.46
66107,10.79,16.7,15.06,23.44,13.78,34.77,28.35,23.34,9.49
66108,15.19,16.14,19.35,18.37,9.93,31.34,29.7,23.16,14.44
66109,7.72,20.33,18.7,27.64,12.2,48.0,16.0,8.0,28.0
66111,12.08,14.09,27.52,24.16,6.04,42.86,14.29,14.29,28.57
66112,10.7,15.76,26.21,26.88,7.14,31.37,31.72,27.8,9.11
66113,7.34,5.65,20.34,27.68,25.42,35.71,42.86,14.29,7.14
66114,14.57,14.27,26.41,20.4,8.68,25.52,28.97,28.97,13.79
66115,9.47,12.39,22.02,29.55,12.15,27.83,40.87,22.61,6.96
66116,10.58,15.34,26.98,22.75,9.52,45.0,25.0,25.0,5.0
66117,11.19,24.56,27.63,19.62,7.19,46.67,33.33,13.33,6.67
66118,10.21,18.92,29.73,18.02,7.21,36.36,27.27,27.27,9.09
66119,8.49,20.75,19.18,25.79,10.38,43.75,21.88,18.75,12.5
66120,18.42,10.53,31.58,18.42,10.53,28.57,42.86,14.29,14.29
66121,14.33,20.62,19.12,17.81,7.56,29.5,28.93,27.19,10.76
66122,4.76,17.46,30.16,28.57,6.35,42.86,28.57,14.29,14.29
66123,4.57,10.45,26.18,35.96,12.4,57.14,28.57,7.14,0.0
66124,23.91,16.09,22.29,19.04,7.26,52.82,22.05,12.31,8.72
66125,15.95,11.4,19.94,29.06,14.53,48.72,35.9,2.56,10.26
66126,6.46,14.43,20.56,30.95,14.11,29.86,45.1,15.36,6.46
66127,13.29,23.04,19.18,16.57,5.05,30.3,27.27,32.32,8.08
66128,0.0,13.04,26.09,47.83,0.0,33.33,33.33,33.33,0.0
66129,14.14,18.13,21.11,16.58,8.48,27.53,29.2,31.73,8.47
66130,14.61,19.53,24.73,19.7,7.76,36.52,30.61,21.62,10.23
66132,12.23,15.59,29.26,18.71,5.04,35.0,25.0,27.5,12.5
66133,12.98,17.08,22.15,21.39,8.5,29.94,30.96,27.23,10.38
66134,13.47,24.68,19.71,12.42,4.9,30.45,29.61,35.84,2.71
66136,18.74,17.24,17.88,16.41,9.95,47.87,19.37,16.38,13.95
66137,11.66,13.3,22.22,20.95,11.48,45.45,23.64,20.0,10.91
66138,14.38,19.19,18.4,19.45,9.96,32.43,31.56,28.32,6.92
66139,17.5,5.0,12.5,50.0,7.5,40.0,40.0,20.0,0.0
66140,15.24,19.83,19.28,14.74,9.02,30.62,24.06,28.75,13.44
66141,16.46,19.0,20.44,15.54,6.95,24.43,27.07,35.7,11.23
66142,9.43,15.09,35.85,13.21,5.66,40.0,20.0,20.0,0.0
66143,10.1,12.12,30.3,24.24,12.12,50.0,8.33,16.67,25.0
66144,13.74,19.09,21.73,17.54,7.87,26.85,30.77,28.59,10.8
66145,15.13,20.2,22.5,17.82,5.54,28.19,30.52,30.13,10.32
66146,12.17,11.3,25.22,20.0,13.04,54.55,18.18,18.18,9.09
66147,16.05,5.66,28.3,33.96,7.55,41.67,33.33,8.33,16.67
66148,11.35,13.42,19.97,23.51,15.94,49.42,25.4,13.16,11.32
66149,14.14,13.76,19.44,20.17,15.8,46.62,25.8,13.28,12.06
66150,10.53,14.77,20.86,25.06,13.93,34.15,33.4,19.88,10.68
66151,10.26,5.13,28.21,28.21,19.23,30.0,20.0,10.0,30.0
66152,17.65,18.63,19.61,13.73,13.73,50.0,20.0,10.0,20.0
66153,8.16,14.29,34.69,32.65,4.08,57.14,28.57,14.29,0.0
66154,17.46,17.46,25.4,20.63,7.94,62.5,0.0,12.5,12.5
66155,6.25,17.5,23.75,30.0,11.25,55.56,33.33,11.11,0.0
66156,9.57,10.64,18.09,34.04,17.02,33.33,33.33,22.22,11.11
66157,13.04,13.04,4.35,39.13,21.74,0.0,50.0,50.0,0.0
66158,7.19,18.3,15.03,31.37,10.46,33.33,40.0,20.0,6.67
66159,9.09,19.7,27.27,21.21,6.06,42.86,28.57,14.29,14.29
66160,11.63,12.27,24.22,27.25,11.39,30.25,39.5,20.17,8.4
66161,14.03,17.13,19.85,21.45,9.44,32.54,31.71,23.55,11.38
66162,10.6,21.66,19.04,21.34,4.23,19.85,31.92,38.24,9.99
66164,16.05,16.52,20.96,17.82,9.85,36.84,25.24,22.7,13.53
66165,14.76,16.24,23.19,18.26,9.33,31.3,30.97,25.05,10.86
66166,14.1,15.66,20.76,21.13,9.25,35.75,30.55,16.94,16.77
66167,13.28,19.22,26.48,16.5,5.89,40.57,25.47,25.47,7.55
66168,10.5,15.8,18.76,23.95,15.95,36.23,30.54,20.96,10.18
66169,11.29,13.96,26.06,23.46,9.56,45.45,36.36,18.18,0.0
66170,12.9,19.35,25.81,21.29,6.45,28.57,28.57,21.43,21.43
66171,9.82,11.99,19.37,30.38,17.29,46.21,32.37,11.41,8.31
66172,14.58,16.0,19.34,20.1,12.61,34.27,29.84,22.25,12.29
66173,16.07,25.9,17.86,13.49,4.78,25.23,27.36,36.89,10.53
66174,15.54,18.49,22.43,16.7,7.81,31.33,28.21,29.85,8.96
66175,10.11,11.91,19.25,26.36,18.52,32.34,41.78,17.88,6.53
66176,14.3,19.37,21.28,18.66,6.53,24.68,30.41,34.15,10.0
66177,11.88,24.85,20.31,13.69,3.37,23.33,24.17,40.0,10.83
66178,13.31,16.49,21.81,22.23,8.39,29.84,35.87,23.9,9.4
66179,8.05,12.26,16.48,31.03,15.52,37.5,38.54,15.62,7.29
66180,12.88,14.9,18.03,24.7,13.55,35.55,31.91,19.85,11.02
66181,14.75,22.13,15.57,23.77,5.74,40.0,30.0,30.0,0.0
66182,12.01,14.04,21.55,26.61,11.57,37.81,30.58,17.36,11.78
66183,4.23,15.49,21.13,42.25,8.45,62.5,25.0,12.5,0.0
66184,7.54,9.43,37.71,20.82,16.97,40.0,40.0,20.0,0.0
66185,10.45,15.39,27.61,21.64,12.03,34.21,30.38,23.33,9.04
66186,13.27,17.6,20.23,21.17,9.6,26.07,36.19,26.08,10.77
66187,11.01,12.14,21.82,24.48,13.29,41.52,30.99,15.79,9.94
66188,16.03,20.23,20.61,18.7,4.96,34.78,26.09,34.78,4.35
66189,14.52,15.72,20.85,19.74,11.6,33.91,28.2,25.72,10.07
66190,16.55,19.01,18.33,16.44,8.41,31.13,25.36,30.37,11.01
66191,12.5,8.33,45.83,16.67,12.5,66.67,0.0,0.0,33.33
66192,13.98,11.83,41.94,9.68,3.23,37.5,37.5,12.5,12.5
66193,12.12,10.65,15.52,33.71,11.09,40.91,27.27,9.09,22.73
66194,5.54,12.72,19.18,35.88,14.19,43.64,30.62,14.26,3.83
66195,14.99,18.14,21.09,16.3,8.6,29.3,25.91,27.55,16.33
66196,12.21,12.49,19.83,25.46,15.53,32.18,38.67,18.59,8.91
66197,13.51,5.41,8.11,35.14,24.32,25.0,25.0,25.0,25.0
66198,9.87,16.53,23.52,20.28,14.06,37.05,25.71,22.95,11.44
66199,9.26,13.89,25.0,25.0,10.19,45.45,27.27,18.18,9.09
66201,8.7,17.39,21.74,28.26,13.04,33.33,33.33,16.67,16.67
66202,13.33,26.67,23.59,12.31,3.08,35.29,29.41,29.41,5.88
66203,7.69,13.46,21.15,38.46,1.92,40.0,40.0,20.0,0.0
66204,10.72,19.16,25.13,17.86,8.76,36.09,28.31,23.27,6.03
66205,14.02,17.79,20.84,20.81,10.78,42.07,28.69,16.75,10.2
66206,9.89,13.19,18.68,25.27,6.59,37.5,12.5,25.0,25.0
66207,14.08,21.05,21.05,17.5,7.24,26.15,33.85,29.23,10.77
66208,16.64,21.67,18.01,15.33,6.54,28.57,30.77,28.57,11.54
66209,8.33,13.89,25.0,19.44,16.67,33.33,33.33,33.33,0.0
66210,14.58,16.02,21.8,20.14,11.57,39.77,24.38,20.08,14.73
66211,14.53,13.37,26.74,19.19,6.98,20.0,46.67,33.33,0.0
66212,12.3,18.09,21.74,22.47,7.99,35.05,30.43,20.65,11.96
66213,14.64,18.9,20.87,16.96,8.82,33.28,28.07,25.61,12.12
66214,12.72,22.4,20.55,19.45,5.71,24.18,32.97,31.87,9.89
66215,5.73,27.39,17.2,15.29,14.65,35.71,42.86,21.43,0.0
66216,5.33,17.33,21.33,36.0,5.33,28.57,28.57,14.29,28.57
66217,14.25,22.31,19.49,15.15,6.74,28.81,27.93,30.66,10.88
66218,11.97,17.87,23.15,17.64,10.14,39.18,31.02,23.02,6.78
66219,2.13,17.02,19.15,29.79,12.77,40.0,40.0,0.0,20.0
66220,2.78,5.56,25.0,44.44,8.33,75.0,25.0,0.0,0.0
66221,8.82,14.71,20.59,32.35,11.76,33.33,66.67,0.0,0.0
66222,9.59,11.31,17.1,30.69,16.41,46.67,30.67,15.33,6.0
66223,12.38,18.1,24.29,23.81,4.29,56.0,16.0,16.0,12.0
66224,14.24,17.78,22.27,18.09,8.27,27.5,32.43,29.15,8.02
66225,13.43,14.83,20.67,22.08,11.24,28.67,34.0,26.67,8.67
66226,17.1,19.93,20.72,16.45,5.62,25.6,28.92,33.52,9.17
66227,13.54,15.19,23.35,23.16,10.16,26.71,36.91,26.63,7.72
66228,16.42,17.83,21.07,17.27,8.55,27.91,26.45,33.22,11.53
66230,11.43,15.19,18.47,23.98,13.04,37.29,34.85,17.75,8.61
66231,11.29,15.41,24.19,22.22,9.86,41.07,37.5,16.07,5.36
66232,11.54,7.69,23.08,19.23,30.77,66.67,33.33,0.0,0.0
66233,12.99,10.17,24.29,37.29,6.78,25.0,43.75,25.0,6.25
66234,5.8,7.25,24.64,31.88,23.19,44.44,44.44,11.11,0.0
67001,13.72,16.03,23.49,23.34,8.35,24.46,38.46,28.12,8.39
67002,13.13,19.95,19.95,22.73,5.3,26.47,35.29,32.35,5.88
67003,14.63,16.07,25.09,18.63,8.88,32.8,28.02,26.62,12.56
67004,13.58,20.45,25.38,15.04,7.13,23.06,29.06,38.48,7.83
67005,11.52,19.46,25.0,15.93,7.88,18.32,33.1,42.6,4.47
67006,14.95,19.63,23.36,18.22,6.54,12.5,25.0,31.25,31.25
67008,14.95,20.67,22.32,18.74,6.01,23.73,33.9,35.59,6.78
67009,12.13,17.03,26.7,18.48,9.3,27.82,30.43,32.63,9.13
67010,13.69,17.26,21.58,18.53,12.37,33.77,32.47,24.68,8.44
67011,14.76,22.04,22.14,16.58,5.56,21.79,32.05,39.74,3.85
67012,15.15,18.86,25.81,16.69,6.49,19.61,37.25,35.29,7.84
67013,14.68,18.06,26.53,14.42,8.53,28.2,27.53,35.31,4.37
67016,15.61,19.54,24.49,17.13,7.99,31.08,36.49,20.27,10.81
67017,17.12,20.33,22.07,13.22,8.51,22.41,30.78,33.78,13.03
67018,13.73,18.81,23.58,16.87,8.21,25.45,29.09,36.36,9.09
67019,15.94,20.32,23.16,15.4,6.85,25.79,33.77,33.29,5.1
67020,16.59,16.47,21.24,19.21,9.55,26.09,33.33,30.43,7.25
67021,15.21,19.14,21.65,16.02,7.73,35.67,27.55,26.27,10.19
67022,16.0,13.33,24.44,24.89,6.67,28.57,28.57,23.81,14.29
67023,14.01,18.61,25.97,18.0,8.08,23.75,28.75,35.0,12.5
67025,12.49,18.31,28.98,21.25,6.97,29.53,39.92,24.81,3.47
67026,16.69,14.87,19.63,22.01,10.71,28.57,42.86,21.43,7.14
67027,9.6,15.82,24.29,20.9,11.3,31.25,37.5,31.25,0.0
67028,18.34,20.21,19.17,14.1,8.31,35.09,27.82,24.65,10.06
67029,12.5,15.83,23.89,25.28,8.33,33.33,27.27,27.27,12.12
67030,11.62,20.08,24.41,14.52,7.42,25.35,26.91,40.59,5.35
67031,13.86,18.57,25.93,15.92,7.61,24.19,36.95,31.35,5.85
67032,7.38,17.21,19.69,28.07,10.43,27.78,44.44,22.22,5.56
67033,13.95,21.26,25.08,18.44,5.32,19.15,40.43,34.04,6.38
67034,12.8,19.63,23.86,17.56,6.79,20.2,35.35,36.36,7.07
67035,17.14,18.72,27.68,13.99,3.6,13.1,37.34,40.47,6.25
67036,10.92,13.25,25.14,22.16,11.62,26.55,40.99,28.86,3.6
67037,12.86,19.34,24.73,17.73,8.51,27.14,49.97,16.29,6.59
67038,11.07,20.81,21.81,21.48,7.05,21.74,34.78,34.78,8.7
67039,16.51,22.08,22.63,14.84,6.12,20.45,34.09,36.36,6.82
67040,17.67,20.45,23.49,12.94,5.99,20.87,30.56,40.05,8.53
67043,18.67,20.42,18.99,15.45,7.15,44.45,19.77,22.34,11.37
67044,12.36,17.76,27.03,14.67,8.88,28.57,42.86,28.57,0.0
67045,15.17,17.57,23.43,18.89,8.02,25.53,30.85,30.85,12.41
67046,17.73,18.69,20.35,14.65,8.21,29.88,25.36,31.37,11.97
67047,15.48,15.48,27.74,12.26,7.74,25.0,33.33,41.67,0.0
67048,20.85,18.56,21.23,17.96,7.84,22.01,45.22,32.77,0.0
67049,13.22,17.02,25.08,20.45,8.47,21.02,35.7,36.7,5.64
67050,9.38,18.75,25.0,31.25,3.12,33.33,0.0,33.33,33.33
67051,16.29,15.97,25.56,15.97,9.9,31.03,41.38,24.14,3.45
67052,14.1,18.44,26.73,18.57,6.94,31.11,31.46,31.43,5.53
67053,14.24,21.09,23.56,13.92,9.07,20.19,42.98,36.83,0.0
67054,13.77,19.93,19.75,16.67,8.51,16.67,30.95,45.24,4.76
67055,14.84,20.42,21.29,18.32,6.88,20.72,34.23,37.84,7.21
67056,15.9,22.69,22.56,13.59,5.0,16.67,36.67,40.0,3.33
67057,22.94,21.18,18.82,14.71,5.88,21.43,21.43,42.86,14.29
67058,14.73,22.48,22.48,14.73,6.46,22.58,32.26,35.48,9.68
67059,13.62,15.19,23.57,23.29,7.05,35.29,23.53,32.35,2.94
67060,17.94,23.67,20.97,13.07,3.62,28.12,30.73,30.04,7.36
67061,15.44,16.82,22.6,16.72,8.94,29.32,28.66,30.94,9.45
67062,12.2,19.21,20.43,19.21,5.79,22.22,29.63,33.33,14.81
67063,13.73,18.28,23.87,18.75,10.22,31.41,30.16,26.86,9.89
67065,11.47,19.88,22.78,16.6,11.09,21.82,31.82,37.27,9.09
67066,15.63,16.58,23.51,17.46,10.19,32.77,28.09,26.81,11.49
67067,17.1,18.57,20.89,17.36,9.03,30.34,31.15,26.97,9.85
67068,10.0,23.57,20.36,16.07,6.07,18.18,22.73,45.45,9.09
67069,12.87,19.01,24.36,18.61,6.53,26.19,30.95,33.33,9.52
67070,10.81,19.83,26.17,17.17,9.53,34.99,30.73,26.58,7.7
67071,13.64,20.04,19.73,18.59,8.01,24.02,31.72,41.61,2.64
67072,15.02,18.37,23.56,17.59,9.42,23.86,31.0,32.43,12.71
67073,15.34,20.47,22.52,15.1,7.23,26.38,31.05,33.18,8.21
67074,9.69,18.44,22.34,23.91,7.81,22.22,38.89,29.63,9.26
67075,13.64,14.96,23.44,19.88,8.61,33.61,33.76,26.97,5.66
67076,11.51,18.07,22.76,23.49,6.65,29.58,26.85,28.92,9.76
67077,13.25,16.34,27.0,20.71,6.09,23.67,34.11,33.68,8.54
67078,12.96,24.07,22.59,15.19,4.81,15.0,30.0,50.0,0.0
67079,13.26,17.13,29.83,15.47,7.18,14.29,42.86,35.71,7.14
67080,16.78,21.91,22.7,12.92,6.38,21.31,26.47,40.88,10.62
67081,17.58,17.71,26.37,12.61,7.52,20.97,32.26,41.94,4.84
67082,14.49,23.84,21.39,16.18,5.52,17.84,28.72,44.65,7.69
67083,12.06,17.96,21.89,23.33,9.44,30.0,32.86,28.57,4.29
67084,16.43,19.6,20.02,15.88,9.13,29.22,31.23,27.21,10.73
67085,13.91,19.09,25.78,14.76,6.53,20.68,29.12,42.97,7.22
67086,12.71,18.7,24.44,21.47,5.99,18.79,43.77,37.45,0.0
67087,12.64,16.25,21.35,19.74,11.6,19.79,38.41,31.57,7.44
67088,15.43,15.16,28.96,16.01,11.42,22.26,41.1,33.2,3.45
67089,15.58,18.48,21.7,16.92,9.98,27.61,30.44,30.78,10.27
67090,17.19,18.67,22.96,12.89,8.0,21.82,34.55,38.18,3.64
67091,13.95,17.52,22.24,19.27,9.48,28.53,24.99,28.63,14.29
67092,9.48,17.22,25.59,20.06,11.69,23.64,38.18,30.91,3.64
67093,12.64,18.09,25.87,14.96,10.94,18.56,29.65,33.28,18.52
67094,13.83,20.16,24.51,15.02,6.72,15.0,35.0,35.0,15.0
67095,14.77,15.21,23.52,20.27,10.67,30.01,36.87,22.88,9.5
67096,12.11,15.53,27.64,20.19,7.45,22.22,33.33,29.63,14.81
67097,13.4,15.39,26.4,18.09,12.72,30.93,33.92,25.68,6.92
67098,14.06,19.88,24.03,16.38,6.6,22.92,26.43,38.68,11.11
67099,15.31,19.61,20.13,18.77,7.63,31.62,20.7,31.04,12.82
67100,11.65,24.43,21.31,13.92,6.82,17.86,35.71,39.29,7.14
67101,15.1,16.39,22.09,17.61,12.68,28.63,36.33,27.78,5.37
67102,16.08,22.79,22.1,13.08,7.46,9.66,43.08,33.03,14.23
67103,12.29,15.97,24.32,21.83,9.65,23.32,44.7,23.35,5.35
67104,10.86,18.09,25.99,16.28,9.87,25.0,34.62,34.62,3.85
67105,14.22,17.91,18.85,18.11,11.16,29.59,32.62,29.26,7.67
67106,15.26,17.56,23.9,16.91,8.43,22.51,31.04,33.41,11.14
67107,14.21,17.29,24.07,17.39,8.23,18.23,34.34,39.05,8.38
67108,13.19,18.98,20.7,20.88,8.32,24.21,32.57,29.58,11.36
67109,14.17,16.27,26.94,19.6,6.9,17.08,35.58,38.59,8.75
