CODGEO,MED20
60345,23210.0
60346,31810.0
60347,20470.0
60348,21060.0
60350,21870.0
60351,25380.0
60352,25580.0
60353,21430.0
60354,
60355,24350.0
60356,25940.0
60357,21330.0
60358,25340.0
60359,25880.0
60360,20550.0
60361,25720.0
60362,20520.0
60363,26590.0
60364,24650.0
60365,23410.0
60366,24480.0
60367,23430.0
60368,20590.0
60369,25580.0
60370,24050.0
60371,24330.0
60372,24490.0
60373,24530.0
60374,20840.0
60375,24760.0
60376,23600.0
60377,21770.0
60378,24850.0
60379,23040.0
60380,22580.0
60381,22700.0
60382,22630.0
60383,25360.0
60385,23700.0
60386,23930.0
60387,18850.0
60388,23990.0
60389,21710.0
60390,23820.0
60391,26710.0
60392,23920.0
60393,23420.0
60394,26060.0
60395,19440.0
60396,20520.0
60397,
60398,26200.0
60399,21140.0
60400,23510.0
60401,23720.0
60402,26390.0
60403,22310.0
60404,24890.0
60405,19750.0
60406,25980.0
60407,19550.0
60408,25370.0
60409,23930.0
60410,19940.0
60411,26530.0
60412,27210.0
60413,26750.0
60414,16920.0
60415,33470.0
60416,20120.0
60418,24320.0
60420,26000.0
60421,28800.0
60422,29540.0
60423,25080.0
60424,25260.0
60425,23460.0
60426,25210.0
60427,23240.0
60428,29830.0
60429,25920.0
60430,24860.0
60431,22340.0
60432,30060.0
60433,26600.0
60434,23880.0
60435,21100.0
60436,
60437,
60438,22170.0
60439,20440.0
60440,23310.0
60441,27550.0
60442,22910.0
60443,20410.0
60444,21410.0
60445,23190.0
60446,23040.0
60447,27440.0
60448,24320.0
60449,25050.0
60450,23820.0
60451,24690.0
60452,27310.0
60454,24910.0
60456,24010.0
60457,23960.0
60458,23260.0
60459,25000.0
60460,25320.0
60461,26990.0
60462,21940.0
60463,17280.0
60464,25890.0
60465,23870.0
60466,24810.0
60468,21340.0
60469,25330.0
60470,22530.0
60471,17150.0
60472,22940.0
60473,26490.0
60474,20730.0
60476,22040.0
60477,22800.0
60478,25310.0
60479,23740.0
60480,25890.0
60481,24490.0
60482,30380.0
60483,23580.0
60484,24290.0
60485,21590.0
60486,21360.0
60487,26340.0
60488,23220.0
60489,26790.0
60490,24900.0
60491,26230.0
60492,23060.0
60493,23840.0
60494,29760.0
60495,23450.0
60496,20410.0
60497,23570.0
60498,21610.0
60499,24720.0
60500,24070.0
60501,24900.0
60502,21690.0
60503,23290.0
60504,25230.0
60505,28150.0
60506,19670.0
60507,22470.0
60508,25910.0
60509,20430.0
60510,22950.0
60511,22370.0
60512,24680.0
60513,27330.0
60514,20510.0
60515,23390.0
60516,22400.0
60517,25680.0
60518,23170.0
60519,21150.0
60520,23170.0
60521,21000.0
60522,19940.0
60523,25520.0
60524,22130.0
60525,31440.0
60526,22440.0
60527,22730.0
60528,27370.0
60529,
60530,24140.0
60531,24190.0
60533,20440.0
60534,26620.0
60535,22970.0
60536,31460.0
60537,21100.0
60538,23910.0
60539,24510.0
60540,25070.0
60541,26730.0
60542,22510.0
60543,27960.0
60544,22270.0
60545,18340.0
60546,28420.0
60547,27540.0
60548,24240.0
60549,24130.0
60550,21960.0
60551,25200.0
60552,28750.0
60553,25960.0
60554,23670.0
60555,
60556,23350.0
60557,23810.0
60558,22270.0
60559,24670.0
60560,28640.0
60561,24710.0
60562,25610.0
60563,24000.0
60564,23060.0
60565,23160.0
60566,20350.0
60567,21920.0
60568,26060.0
60569,31650.0
60570,25190.0
60571,
60572,23610.0
60573,23680.0
60574,23340.0
60575,22480.0
60576,25510.0
60577,22210.0
60578,23750.0
60579,33100.0
60581,19260.0
60582,25390.0
60583,25330.0
60584,23490.0
60585,22510.0
60586,26360.0
60587,24740.0
60588,19310.0
60589,21280.0
60590,21920.0
60591,27700.0
60592,21940.0
60593,24290.0
60594,21830.0
60595,23720.0
60596,22000.0
60597,23220.0
60598,23650.0
60599,21650.0
60600,25910.0
60601,22950.0
60602,
60603,24180.0
60604,19160.0
60605,21730.0
60608,23230.0
60609,25060.0
60610,21620.0
60611,23420.0
60612,26390.0
60613,25050.0
60614,26590.0
60615,18820.0
60616,21010.0
60617,22400.0
60618,26840.0
60619,27340.0
60620,26730.0
60621,20550.0
60622,21320.0
60623,21180.0
60624,20420.0
60625,22920.0
60626,22310.0
60627,22660.0
60628,24720.0
60629,21390.0
60630,24510.0
60631,28850.0
60632,22540.0
60633,20690.0
60634,21600.0
60635,20570.0
60636,20860.0
60637,24600.0
60638,24550.0
60639,22290.0
60640,28750.0
60641,24420.0
60642,25200.0
60643,19860.0
60644,24000.0
60645,23810.0
60646,24040.0
60647,22880.0
60648,22070.0
60650,28490.0
60651,25030.0
60652,24710.0
60653,21350.0
60654,24550.0
60655,22820.0
60656,25080.0
60657,21360.0
60658,23830.0
60659,26950.0
60660,24460.0
60661,22290.0
60662,22530.0
60663,25800.0
60664,22500.0
60665,22330.0
60666,27070.0
60667,22990.0
60668,27030.0
60669,28520.0
60670,26870.0
60671,28590.0
60672,23890.0
60673,22420.0
60674,30170.0
60675,25770.0
60676,23630.0
60677,23910.0
60678,25500.0
60679,24530.0
60680,28120.0
60681,25060.0
60682,33230.0
60683,26910.0
60684,19530.0
60685,23220.0
60686,26870.0
60687,21820.0
60688,25300.0
60689,30010.0
60691,20050.0
60692,21170.0
60693,20320.0
60695,32180.0
60697,
60698,23010.0
60699,23410.0
60700,25420.0
60701,21150.0
60702,21310.0
60703,24620.0
61001,18730.0
61002,19560.0
61005,21840.0
61006,19070.0
61007,21970.0
61008,19270.0
61010,21740.0
61011,24310.0
61012,20030.0
61013,23670.0
61014,24780.0
61015,22680.0
61017,
61018,
61020,19760.0
61021,18330.0
61023,22710.0
61024,20170.0
61026,22770.0
61028,21130.0
61029,20220.0
61030,21740.0
61032,21750.0
61034,22760.0
61035,22350.0
61036,19690.0
61037,21020.0
61038,20740.0
61039,19600.0
61040,19930.0
61041,21140.0
61043,21130.0
61044,21610.0
61046,20920.0
61048,21000.0
61049,22650.0
61050,21580.0
61051,21030.0
61052,21620.0
61053,21440.0
61054,20040.0
61055,21360.0
61056,21980.0
61060,21580.0
61061,21400.0
61062,
61063,19880.0
61064,20560.0
61066,19890.0
61067,23690.0
61068,22360.0
61069,19330.0
61070,22770.0
61071,20270.0
61072,21800.0
61074,19130.0
61075,19660.0
61076,17590.0
61077,21220.0
61078,22130.0
61079,20840.0
61080,
61081,20540.0
61082,
61084,21330.0
61085,
61086,20660.0
61087,21270.0
61088,
61089,
61091,20860.0
61092,21380.0
61093,20260.0
61094,23030.0
61095,21860.0
61096,20700.0
61097,20890.0
61098,22780.0
61099,21870.0
61100,23180.0
61101,21980.0
61102,20330.0
61103,18730.0
61104,
61105,20330.0
61107,19080.0
61108,20570.0
61111,23240.0
61113,
61114,21850.0
61116,21200.0
61117,23120.0
61118,26160.0
61120,
61121,21320.0
61122,
61123,21800.0
61124,21580.0
61126,20330.0
61129,21550.0
61130,23460.0
61133,20650.0
61137,20490.0
61138,21630.0
61139,20220.0
61140,22210.0
61141,25140.0
61142,23200.0
61143,24180.0
61145,20950.0
61146,20470.0
61148,22310.0
61149,20480.0
61150,20770.0
61151,22060.0
61152,
61153,21010.0
61156,20840.0
61158,19420.0
61159,
61160,22250.0
61162,22920.0
61163,20440.0
61164,22380.0
61165,22190.0
61166,22010.0
61167,20390.0
61168,19660.0
61169,18270.0
61170,22680.0
61171,19600.0
61176,22520.0
61178,
61180,
61181,18810.0
61182,21550.0
61183,21300.0
61187,24900.0
61188,
61189,20710.0
61190,
61192,22510.0
61193,21380.0
61194,22590.0
61195,20360.0
61196,20940.0
61197,24000.0
61198,23860.0
61199,21760.0
61202,22580.0
61203,23670.0
61206,19510.0
61207,20190.0
61208,20860.0
61209,21470.0
61210,22080.0
61211,20520.0
61212,23630.0
61213,21570.0
61214,18450.0
61215,22280.0
61216,19870.0
61217,
61218,21860.0
61219,22120.0
61221,21100.0
61222,21550.0
61224,23180.0
61225,
61227,21520.0
61228,20680.0
61229,21670.0
61230,20940.0
61232,20960.0
61233,20560.0
61234,23920.0
61237,20580.0
61238,
61240,21510.0
61241,21390.0
61242,22270.0
61243,21750.0
61244,22720.0
61248,18440.0
61251,22290.0
61252,21690.0
61255,20510.0
61256,23150.0
61257,20900.0
61258,19130.0
61259,
61260,20640.0
61261,22900.0
61262,20650.0
61263,22570.0
61264,
61265,20930.0
61266,
61267,20740.0
61268,19750.0
61269,22130.0
61271,
61272,
61273,
61274,21860.0
61275,18980.0
61276,24030.0
61277,23870.0
61278,21360.0
61279,23800.0
61281,20290.0
61283,22890.0
61284,21230.0
61286,
61287,22050.0
61288,20290.0
61289,
61290,17640.0
61291,
61292,21100.0
61293,20660.0
61294,20620.0
61295,21360.0
61297,18530.0
61298,24180.0
61300,21880.0
61301,21730.0
61302,22990.0
61303,21020.0
61304,24350.0
61307,20850.0
61308,21420.0
61309,21590.0
61310,19370.0
61314,22680.0
61316,19660.0
61317,21120.0
61319,21480.0
61321,22380.0
61322,21720.0
61323,20310.0
61324,18460.0
61326,19260.0
61327,18430.0
61328,23030.0
61329,20150.0
61330,23020.0
61331,20900.0
61332,23890.0
61333,16160.0
61336,
61339,20610.0
61341,24060.0
61342,21180.0
61344,20890.0
61345,20600.0
61346,18760.0
61347,21770.0
61348,23360.0
61349,22060.0
61350,22100.0
61351,20750.0
61352,22010.0
61357,19890.0
61358,23890.0
61360,
61361,21620.0
61362,22510.0
61363,
61365,21660.0
61366,22850.0
61367,21050.0
61369,20560.0
61370,22280.0
61371,20380.0
61372,23400.0
61373,23170.0
61374,
61375,22190.0
61376,21170.0
61379,24870.0
61381,
61382,21390.0
61384,20370.0
61385,21430.0
61386,20160.0
61387,20280.0
61388,20420.0
61389,19260.0
61390,21320.0
61391,22430.0
61392,19560.0
61393,18530.0
61394,20660.0
61395,23370.0
61396,
61397,22450.0
61398,
61399,
61400,21730.0
61401,20310.0
61402,20330.0
61404,21890.0
61405,22230.0
61406,20990.0
61407,22360.0
61408,20660.0
61411,19190.0
61412,20320.0
61413,20470.0
61414,21340.0
61415,20680.0
61416,
61418,21650.0
61419,19520.0
61420,
61421,21010.0
61422,20810.0
61423,23900.0
61424,21960.0
61425,22500.0
61426,21980.0
61427,20200.0
61429,19440.0
61432,23200.0
61433,24480.0
61435,22890.0
61436,22040.0
61438,23120.0
61439,18320.0
61440,23220.0
61442,20810.0
61443,21970.0
61444,21640.0
61445,20990.0
61446,20880.0
61447,21690.0
61448,23660.0
61450,
61451,21370.0
61452,21600.0
61453,20010.0
61454,19700.0
61456,21330.0
61457,22590.0
61459,19860.0
61460,18600.0
61461,19080.0
61462,23470.0
61463,20940.0
61464,19970.0
61466,21900.0
61467,21010.0
61472,23830.0
61473,20210.0
61474,21100.0
61475,19380.0
61476,21700.0
61479,24400.0
61480,20920.0
61481,
61482,21750.0
61483,22870.0
61484,21260.0
61485,21290.0
61486,19970.0
61487,19810.0
61488,
61490,21560.0
61491,20210.0
61492,19850.0
61493,
61494,19240.0
61497,23300.0
61498,
61499,21750.0
61500,20950.0
61501,20880.0
61502,
61503,20140.0
61505,21450.0
61507,21440.0
61508,19050.0
61510,22280.0
61512,
62001,24790.0
62002,23280.0
62003,26000.0
62004,21300.0
62005,20650.0
62006,22610.0
62007,26430.0
62008,21970.0
62009,21590.0
62010,24050.0
62011,27080.0
62012,23180.0
62013,23650.0
62014,20140.0
62015,23570.0
62016,23800.0
62017,18310.0
62018,22640.0
62019,22200.0
62020,20830.0
62021,20940.0
62022,21560.0
62023,21160.0
62024,19760.0
62025,21880.0
62026,19230.0
62027,20250.0
62028,20530.0
62029,20740.0
62030,22490.0
62031,21130.0
62032,20120.0
62033,20200.0
62034,20010.0
62035,20890.0
62036,19210.0
62037,28020.0
62038,20510.0
62039,24680.0
62040,18990.0
62041,19680.0
62042,23950.0
62043,21760.0
62044,20780.0
62045,21240.0
62046,18790.0
62047,23010.0
62048,16800.0
62049,22310.0
62050,16960.0
62051,19810.0
62052,26290.0
62053,20290.0
62054,19700.0
62055,20570.0
62056,21230.0
62057,20700.0
62058,21240.0
62059,26350.0
62060,17700.0
62061,23200.0
62062,
62063,19480.0
62064,21000.0
62065,17240.0
62066,
62067,21270.0
62068,23940.0
62069,20770.0
62070,20870.0
62071,21330.0
62072,21610.0
62073,25420.0
62074,22860.0
62075,24910.0
62076,22040.0
62077,23040.0
62078,21730.0
62079,
62080,18280.0
62081,21570.0
62082,20750.0
62083,17510.0
62084,23300.0
62085,27750.0
62086,21800.0
62087,22100.0
62088,23300.0
62089,25380.0
62090,23240.0
62091,
62092,22730.0
62093,19620.0
62094,21320.0
62095,17740.0
62096,20850.0
62097,22450.0
62099,21450.0
62100,19540.0
62101,19630.0
62102,19630.0
62103,23540.0
62104,25740.0
62105,23470.0
62106,25910.0
62107,26550.0
62108,20120.0
62109,19070.0
62111,20060.0
62112,22750.0
62113,21960.0
62114,23580.0
62115,25790.0
62116,22260.0
62117,19570.0
62118,25130.0
62119,18750.0
62120,23660.0
62121,19980.0
62122,21240.0
62123,20320.0
62124,21920.0
62125,24300.0
62126,19890.0
62127,22600.0
62128,21000.0
62129,
62130,21980.0
62131,21130.0
62132,22540.0
62133,16980.0
62134,18870.0
62135,23320.0
62137,20700.0
62138,18850.0
62139,19490.0
62140,19730.0
62141,21200.0
62142,20100.0
62143,
62144,24950.0
62145,23600.0
62146,21790.0
62147,22540.0
62148,23950.0
62149,22540.0
62150,22440.0
62151,23970.0
62152,24050.0
62153,19060.0
62154,20690.0
62155,20180.0
62156,26210.0
62157,
62158,18760.0
62160,17410.0
62161,19980.0
62162,21310.0
62163,23050.0
62164,22030.0
62165,22490.0
62166,20770.0
62167,23010.0
62168,20070.0
62169,19650.0
62170,24340.0
62171,19910.0
62172,22450.0
62173,22030.0
62174,22020.0
62175,21370.0
62176,21980.0
62177,20630.0
62178,17000.0
62179,21800.0
62180,23030.0
62181,19950.0
62182,20440.0
62183,17890.0
62184,22720.0
62185,22780.0
62186,18690.0
62187,23420.0
62188,19850.0
62189,18820.0
62190,23570.0
62191,19910.0
62192,20170.0
62193,17640.0
62194,17130.0
62195,22510.0
62196,21290.0
62197,19610.0
62198,24740.0
62199,23720.0
62200,23020.0
62201,20950.0
62202,18630.0
62203,23000.0
62204,20770.0
62205,23070.0
62206,23600.0
62207,23550.0
62208,
62209,19060.0
62211,27150.0
62212,21040.0
62213,26580.0
62214,23440.0
62215,19410.0
62216,20690.0
62217,19380.0
62218,23360.0
62219,21030.0
62220,20110.0
62221,23620.0
62222,20960.0
62223,24520.0
62224,19980.0
62225,23960.0
62227,23280.0
62228,20170.0
62229,22530.0
62230,22380.0
62231,22940.0
62232,22360.0
62233,21370.0
62234,20190.0
62235,28110.0
62236,20520.0
62237,24020.0
62238,
62239,23890.0
62240,21200.0
62241,22110.0
62242,
62243,21420.0
62244,21980.0
62245,20580.0
62246,18670.0
62247,20230.0
62248,22740.0
62249,18340.0
62250,19920.0
62251,21700.0
62252,23990.0
62253,
62254,20070.0
62255,23740.0
62256,19360.0
62257,21150.0
62258,22310.0
62259,21010.0
62260,20960.0
62261,22480.0
62262,22070.0
62263,24210.0
62264,19670.0
62265,21220.0
62266,
62267,19320.0
62268,17900.0
62269,20590.0
62270,17200.0
62271,21510.0
62272,22620.0
62273,21990.0
62274,20070.0
62275,20540.0
62276,21150.0
62277,20030.0
62278,26190.0
62279,28500.0
62280,22020.0
62281,28800.0
62282,19000.0
62283,17930.0
62284,21630.0
62285,23720.0
62286,22890.0
62288,22740.0
62289,23570.0
62290,27810.0
62291,19970.0
62292,20130.0
62293,18780.0
62295,19960.0
62296,20110.0
62297,20550.0
62298,21810.0
62299,22440.0
62300,19380.0
62301,
62302,20130.0
62303,19630.0
62304,18870.0
62306,22140.0
62307,22890.0
62308,21470.0
62309,20970.0
62310,22470.0
62311,22130.0
62312,21380.0
62313,18180.0
62314,24660.0
62315,23070.0
62316,20900.0
62317,23360.0
62318,18530.0
62319,25550.0
62320,23090.0
62321,18880.0
62322,21850.0
62323,25340.0
62324,25140.0
62325,17640.0
62326,22120.0
62327,20130.0
62328,20230.0
62329,19630.0
62330,25750.0
62331,21990.0
62332,25170.0
62333,20990.0
62334,21320.0
62335,19130.0
62336,19630.0
62337,22140.0
62338,29910.0
62339,18820.0
62340,21510.0
62341,22450.0
62342,
62343,23480.0
62344,21630.0
62345,
62346,19070.0
62347,22070.0
62348,23410.0
62349,21910.0
62350,25160.0
62351,17840.0
62352,25770.0
62353,20640.0
62354,21340.0
62355,24890.0
62356,22990.0
62357,
62358,26230.0
62359,20260.0
62360,23210.0
62361,15930.0
62362,19560.0
62363,24010.0
62364,17650.0
62365,19490.0
62366,22210.0
62367,21250.0
62368,18860.0
62369,23470.0
62370,20030.0
62371,24430.0
62372,21520.0
62373,21970.0
62374,20060.0
62375,
62376,24350.0
62377,19510.0
62378,25180.0
62379,22610.0
62380,26060.0
62381,22410.0
62382,21010.0
62383,24890.0
62384,21760.0
62385,21840.0
62386,16870.0
62387,21900.0
62388,19210.0
62389,
62390,24000.0
62391,21750.0
62392,24360.0
62393,20800.0
62395,21020.0
62396,
62397,18330.0
62398,23240.0
62399,25450.0
62400,18270.0
62401,19990.0
62402,21670.0
62403,20120.0
62404,22740.0
62405,23060.0
62406,24710.0
62407,22980.0
62408,22560.0
62409,21240.0
62410,19550.0
62411,
62412,21420.0
62413,17910.0
62414,22410.0
62415,24980.0
62416,23600.0
62418,22050.0
62419,18400.0
62421,20380.0
62422,20470.0
62423,22460.0
62424,21580.0
62425,23580.0
62426,25520.0
62427,18670.0
62428,24740.0
62429,22230.0
62430,18680.0
62432,20130.0
62433,
62434,23610.0
62435,
62436,20990.0
62437,20420.0
62438,25360.0
62439,20550.0
62440,20100.0
62441,24420.0
62442,21060.0
62443,19190.0
62444,23300.0
62445,23040.0
62446,21550.0
62447,16140.0
62448,22860.0
62449,20590.0
62450,20230.0
62451,19410.0
62452,24490.0
62453,19840.0
62454,25180.0
62455,19160.0
62456,22090.0
62457,18510.0
62458,20890.0
62459,18440.0
62460,23170.0
62461,18640.0
62462,22560.0
62463,18710.0
62464,20770.0
62465,20730.0
62466,19400.0
62467,19830.0
62468,22520.0
62469,21940.0
62470,
62471,21720.0
62472,24340.0
62473,19630.0
62474,22570.0
62475,20820.0
62476,24470.0
62477,23770.0
62478,20270.0
62479,22110.0
62480,20940.0
62481,21150.0
62483,21950.0
62484,20730.0
62485,19110.0
62486,20600.0
62487,20160.0
62488,21830.0
62489,20800.0
62490,25360.0
62491,24160.0
62492,16930.0
62493,20230.0
62494,
62495,19160.0
62496,22240.0
62497,19940.0
62498,16830.0
62499,21690.0
62500,24260.0
62501,20330.0
62502,23980.0
62503,26660.0
62504,22980.0
62505,20950.0
62506,20440.0
62507,23360.0
62508,20560.0
62509,21460.0
62510,17440.0
62511,22130.0
62512,21520.0
62513,19550.0
62514,21790.0
62515,22960.0
62516,18850.0
62517,21530.0
62518,21920.0
62519,18600.0
62520,25890.0
62521,18520.0
62522,20620.0
62523,19050.0
62524,20340.0
62525,18880.0
62526,21880.0
62527,19400.0
62528,19800.0
62529,27210.0
62530,20740.0
62531,21160.0
62532,20270.0
62533,19670.0
62534,19340.0
62535,26940.0
62536,22070.0
62537,25480.0
62538,18690.0
62539,22020.0
62540,20900.0
62541,21100.0
62542,21850.0
62543,20930.0
62544,25350.0
62545,21190.0
62546,26720.0
62547,
62548,21800.0
62549,20830.0
62550,19310.0
62551,21640.0
62552,20480.0
62553,22250.0
62554,25430.0
62555,16460.0
62556,21050.0
62557,25340.0
62558,20360.0
62559,21990.0
62560,19480.0
62561,23270.0
62562,18410.0
62563,17580.0
62564,23640.0
62565,
62566,22540.0
62567,20910.0
62568,23080.0
62569,19700.0
62570,18160.0
62571,23510.0
62572,18340.0
62573,21580.0
62574,22220.0
62576,16030.0
62577,
62578,26290.0
62579,21730.0
62580,21680.0
62581,20360.0
62582,25610.0
62583,19430.0
62584,23050.0
62585,19850.0
62586,25960.0
62587,18260.0
62588,19930.0
62589,26290.0
62590,
62591,20410.0
62592,21630.0
62593,
62594,20870.0
62595,23100.0
62596,21610.0
62597,22270.0
62598,22450.0
62599,22400.0
62600,22600.0
62601,19750.0
62602,21720.0
62603,20210.0
62604,24540.0
62605,
62606,26710.0
62607,
62608,21000.0
62609,27640.0
62610,19080.0
62611,25710.0
62612,25300.0
62613,20280.0
62614,24230.0
62615,27080.0
62616,19890.0
62617,18150.0
62618,21480.0
62619,21040.0
62620,20890.0
62621,21420.0
62622,19850.0
62623,23620.0
62624,18760.0
62625,
62626,20630.0
62627,25000.0
62628,17210.0
62629,25620.0
62630,24770.0
62631,20450.0
62632,19610.0
62633,22270.0
62634,22280.0
62635,20690.0
62636,25090.0
62637,18370.0
62638,20840.0
62639,26620.0
62640,20640.0
62641,22710.0
62642,20450.0
62643,18890.0
62644,19340.0
62645,22370.0
62646,20550.0
62647,20340.0
62648,20980.0
62649,19100.0
62650,23540.0
62651,22500.0
62652,19700.0
62653,25550.0
62654,25210.0
62655,22690.0
62656,23710.0
62657,25590.0
62658,25900.0
62659,17080.0
62660,23640.0
62661,20410.0
62662,22380.0
62663,19600.0
62664,22050.0
62665,20410.0
62666,18740.0
62667,18110.0
62668,16440.0
62669,21060.0
62670,20260.0
62671,21210.0
62672,19790.0
62673,21270.0
62674,23100.0
62675,20560.0
62676,20490.0
62677,17090.0
62678,21420.0
62679,23230.0
62680,24990.0
62681,22630.0
62682,
62683,18990.0
62684,20870.0
62685,19420.0
62686,22390.0
62688,22110.0
62689,23540.0
62690,18600.0
62691,21930.0
62692,21560.0
62693,25510.0
62694,19080.0
62695,21070.0
62696,18780.0
62697,20520.0
62698,24820.0
62699,21760.0
62700,21230.0
62701,21840.0
62702,21130.0
62703,23360.0
62704,21680.0
62705,19750.0
62706,25190.0
62708,
62709,23100.0
62710,19880.0
62711,19570.0
62712,25330.0
62713,23840.0
62714,26310.0
62715,20610.0
62716,21680.0
62717,21830.0
62718,22370.0
62719,21340.0
62720,
62721,22140.0
62722,
62723,20640.0
62724,17880.0
62725,19090.0
62726,21520.0
62727,22580.0
62728,22320.0
62729,17890.0
62730,21970.0
62731,20280.0
62732,23090.0
62733,19850.0
62734,23890.0
62735,20670.0
62736,24620.0
62737,19180.0
62738,17610.0
62739,21580.0
62740,20870.0
62741,21110.0
62742,27010.0
62743,21380.0
62744,25790.0
62745,20360.0
62746,19780.0
62747,25100.0
62748,23770.0
62749,21490.0
62750,20660.0
62751,23350.0
62752,24850.0
62753,21020.0
62754,23040.0
62755,21780.0
62756,21510.0
62757,21710.0
62758,20610.0
62759,22740.0
62760,20930.0
62761,25770.0
62762,22890.0
62763,21910.0
62764,19910.0
62765,17710.0
62766,22180.0
62767,18320.0
62768,20340.0
62769,24820.0
62770,22410.0
62771,16100.0
62772,21820.0
62773,19800.0
62774,22860.0
62775,21060.0
62776,21950.0
62777,20110.0
62778,
62779,21530.0
62780,21240.0
62781,20770.0
62782,22660.0
62783,20080.0
62784,20670.0
62785,23760.0
62786,20890.0
62787,19230.0
62788,20990.0
62789,22460.0
62790,21190.0
62791,
62792,22890.0
62793,24270.0
62794,21000.0
62795,24250.0
62796,25560.0
62797,22100.0
62798,22150.0
62799,24100.0
62800,20790.0
62801,24770.0
62802,18820.0
62803,20880.0
